tNpZtigMc4g,1273,0.180,0.058,0.334,0.940,0,180
AYebXQ8eUkM,1596,0.002,0.168,0.169,0.908,0,275
Kb1fduj-jdY,1202,0.000,0.164,0.201,0.958,0,417
XF87VL5T0aA,1548,0.447,0.286,0.565,0.828,0,549
rUYsoIIE37A,1558,0.129,0.159,0.972,0.871,0,589
TzaVHtLXOzY,1320,0.130,0.018,0.977,0.966,0,97
0wBYFahr3uI,0991,0.559,0.230,0.693,0.666,0,48
VRlpH1MbWUw,1454,0.167,0.031,0.998,0.995,0,210
fZs-yXm-uUs,1098,0.011,0.011,0.618,0.988,0,53
QJzocCGLdHU,1563,0.291,0.064,0.827,0.965,0,401
aRbLw-dU2XY,1718,0.005,0.306,0.402,0.933,0,303
K_SpqDJnlps,1490,0.000,0.069,0.190,0.910,0,283
fNcxxBjEOgw,1501,0.545,0.565,0.732,0.955,0,497
_ithRWANKB0,1376,0.635,0.144,0.721,0.644,0,568
qpoWHELxL-4,1363,0.202,0.000,0.924,0.949,0,271
g1wyIcLPbq0,1092,0.556,0.250,0.929,0.981,0,65
zR725veL-DI,1722,0.293,0.602,0.595,0.990,0,318
xO4ABy2iOQA,1573,0.000,0.110,0.266,1.000,0,523
Gfdg_GcaNe8,1393,0.742,0.737,0.818,0.925,0,285
lT1zdTL-3SM,1597,0.053,0.044,0.361,0.969,0,352
C3qk4yAMANk,1483,0.111,0.006,0.729,0.978,0,392
Kb1fduj-jdY,1053,0.458,0.183,0.920,0.995,0,169
yvgCGJ6vfkY,1333,0.048,0.185,0.344,0.983,0,320
qpoWHELxL-4,1615,0.127,0.271,0.249,0.763,0,389
2fwni_Kjf2M,1695,0.612,0.095,0.887,0.942,0,219
vBbjA4tWCPg,1578,0.514,0.000,0.970,0.992,0,368
g1wyIcLPbq0,1114,0.032,0.090,0.725,0.968,0,78
Ksd1JQFHYWA,1164,0.445,0.072,0.909,0.993,0,248
J4bt4y9ShTA,1701,0.115,0.000,0.957,0.999,0,316
7YpF6DntOYw,1241,0.662,0.368,0.826,1.000,0,216
GBXK_SyfisM,0943,0.629,0.247,0.995,0.786,0,7
WKqbLbU68wU,0963,0.173,0.353,0.256,0.645,0,22
Vmef_8MY46w,1392,0.000,0.063,0.519,0.918,0,336
phVLLTMzmKk,0905,0.593,0.162,0.792,0.881,0,2
kLDpP9QEVBs,1303,0.210,0.212,0.382,0.525,0,166
cWYJHb25EVs,1020,0.447,0.155,0.964,1.000,0,50
x-6CtPWVi6E,1029,0.243,0.013,0.997,0.973,0,75
HV0H6oc4Kvs,1002,0.653,0.076,0.869,0.914,0,22
sUVhd0YTKgw,1257,0.517,0.246,0.723,0.966,0,294
4ZpjKfu6Cl8,1044,0.385,0.020,0.631,1.000,0,33
y7ncweROe9U,1595,0.465,0.177,0.848,0.990,0,470
wEAeql4z1O0,1150,0.116,0.162,0.377,0.863,0,117
jI0HIlSsa3s,1251,0.247,0.027,0.993,0.988,0,169
t0V4drbYDnc,1030,0.033,0.186,0.376,0.950,0,103
XglAvHaEtHY,1636,0.265,0.472,0.349,0.664,0,664
rUYsoIIE37A,1793,0.724,0.120,0.996,0.870,0,718
oWhvucAskhk,1274,0.545,0.121,0.980,0.770,0,282
TM5MPJIq1Is,1604,0.409,0.109,0.622,0.921,0,259
Kb1fduj-jdY,1252,0.510,0.627,0.653,0.993,0,456
J1jDc2rTJlg,0942,0.329,0.033,0.997,0.938,0,36
zlVkeKC6Ha8,1143,0.450,0.114,0.972,0.993,0,62
kLDpP9QEVBs,1156,0.318,0.097,0.947,0.896,0,83
mkcDANJjDcM,1459,0.459,0.035,0.684,0.991,0,215
HKjR70GCRPE,1647,0.534,0.216,0.818,0.743,0,412
_Ca3gOdOHxU,1130,0.426,0.332,0.487,0.814,0,331
pGP_oIdKmRY,1674,0.378,0.007,0.968,0.974,0,303
qpoWHELxL-4,1715,0.213,0.211,0.365,0.904,0,413
8VZEwOCQ8bc,1052,0.025,0.016,0.443,0.992,0,57
_a9SWtcaNj8,1710,0.082,0.000,0.951,1.000,0,253
2DUITARAsWQ,1038,0.022,0.043,0.736,0.985,0,49
CG98XdYsgrA,1655,0.033,0.054,0.585,0.858,0,225
pGP_oIdKmRY,1028,0.134,0.112,1.000,0.974,0,44
9eAOr_ttXp0,1080,0.405,0.386,0.721,0.976,0,44
tNpZtigMc4g,1064,0.459,0.022,0.998,0.973,0,106
Ma2hgTmveKQ,1398,0.533,0.279,0.800,0.934,0,249
qBUu7cy-5Iw,1273,0.162,0.063,0.948,0.989,0,90
y7ncweROe9U,1024,0.351,0.176,0.788,0.982,0,41
j35JnR0Q7Es,1382,0.043,0.260,0.575,0.945,0,213
XglAvHaEtHY,1163,0.451,0.433,0.548,0.802,0,281
-OyDO1g74vc,1629,0.630,0.251,0.968,0.998,0,179
TcB0IFBwk-k,1350,0.079,0.250,0.506,0.979,0,156
HKjR70GCRPE,1535,0.333,0.229,0.569,0.980,0,345
_-Z6wFjXtGQ,1019,0.653,0.087,0.920,0.997,0,23
_mAfwH6i90E,1474,0.014,0.073,0.530,0.996,0,416
j35JnR0Q7Es,1354,0.270,0.259,0.688,0.673,0,205
9Rcxr3IEX4E,1475,0.685,0.617,0.790,0.909,0,320
Ksd1JQFHYWA,1255,0.886,0.205,0.999,0.530,0,294
OfMdakd4bHI,1006,0.221,0.274,0.541,0.987,0,67
vfjywN5CN0Y,1303,0.276,0.079,0.995,0.978,0,91
jqZpiHlJUig,0943,0.099,0.033,0.245,0.847,0,35
PNZQ2UJfyQE,1742,0.382,0.106,0.982,0.985,0,320
QD3L10bUnBo,1096,0.206,0.037,0.961,0.975,0,60
_145Aa_xkuE,1696,0.095,0.152,0.716,0.981,0,227
XglAvHaEtHY,1424,0.684,0.425,0.755,0.658,0,558
kAsz-76DTDE,1369,0.452,0.312,0.680,0.612,0,328
XglAvHaEtHY,1390,0.217,0.303,0.290,0.739,0,516
yMtGmGa8KZ0,1769,0.565,0.139,0.964,0.990,0,224
Gfdg_GcaNe8,1718,0.521,0.269,0.776,0.921,0,404
AYebXQ8eUkM,1160,0.004,0.122,0.237,0.843,0,97
t0V4drbYDnc,1790,0.058,0.354,0.186,0.876,0,458
Gt61_Yekkgc,1288,0.069,0.116,0.656,0.890,0,222
1ReZIMmD_8E,1119,0.369,0.278,0.702,0.669,0,41
qBUu7cy-5Iw,1475,0.395,0.222,0.580,0.472,0,125
jqZpiHlJUig,1557,0.558,0.178,0.749,0.946,0,610
pGP_oIdKmRY,1520,0.292,0.061,1.000,0.971,0,237
E7JcKooKVsM,1538,0.045,0.206,0.228,0.554,0,169
TM5MPJIq1Is,1381,0.131,0.172,0.492,0.886,0,197
aDEYi1OG0vU,1404,0.000,0.025,0.224,0.983,0,237
mfsbYdLx9wE,1235,0.487,0.383,0.795,0.888,0,44
7nHkh4sP5Ks,1398,0.456,0.165,0.999,0.994,0,117
26V9UzqSguo,1125,0.753,0.363,0.856,0.573,0,69
IuPC-z-M9u8,1690,0.168,0.340,0.314,0.763,0,376
4Y5qi1gD2Sw,1072,0.293,0.526,0.427,0.906,0,50
2KpThOF_QmE,1614,0.011,0.045,0.648,1.000,0,258
pGP_oIdKmRY,1413,0.357,0.261,0.626,0.748,0,197
wEAeql4z1O0,1267,0.004,0.413,0.179,0.889,0,161
uwW0ejeosmk,1432,0.374,0.437,0.622,0.996,0,444
zG7mx8KiavA,1253,0.001,0.084,0.833,0.987,0,79
_-Z6wFjXtGQ,1571,0.482,0.240,0.644,0.984,0,423
fD6VkIRlIRI,1214,0.233,0.314,0.521,0.976,0,81
5LrOQEt_XVM,1282,0.710,0.351,0.924,0.844,0,132
uwW0ejeosmk,1746,0.497,0.509,0.547,0.810,0,736
kAsz-76DTDE,1446,0.101,0.255,0.519,0.699,0,475
O5m_0Yay4EU,1737,0.256,0.237,0.477,0.861,0,260
I8j6Xq2B5ys,1132,0.542,0.056,0.984,0.952,0,93
B1MAUxpKaV8,1609,0.412,0.051,1.000,0.950,0,551
cKA-qeZuH_w,1065,0.004,0.173,0.343,0.975,0,105
r2llOyS-BmE,1336,0.412,0.195,0.865,0.980,0,277
O5m_0Yay4EU,1554,0.469,0.181,0.745,0.883,0,225
kLDpP9QEVBs,1288,0.040,0.302,0.267,0.679,0,129
B1MAUxpKaV8,1469,0.199,0.012,0.712,0.962,0,428
Ie35yEssHko,1499,0.444,0.172,0.599,0.973,0,234
yMtGmGa8KZ0,1454,0.536,0.143,0.915,1.000,0,104
GBXK_SyfisM,1305,0.190,0.311,0.586,0.780,0,393
wogRuPNBUi8,1499,0.086,0.076,0.876,0.994,0,251
kMy-6RtoOVU,1656,0.030,0.182,0.422,0.977,0,328
j35JnR0Q7Es,1780,0.082,0.098,0.967,0.934,0,396
3_VjIRdXVdM,1700,0.386,0.207,0.808,0.788,0,393
oITFHwzfw_k,1620,0.003,0.165,0.886,0.987,0,474
P60OxWahxBQ,1452,0.489,0.170,0.642,0.943,0,329
dMH8L7mqCNI,1686,0.009,0.000,0.655,0.984,0,319
AN07xQokfiE,1011,0.565,0.300,0.979,0.991,0,28
2qQs3Y9OJX0,1266,0.477,0.259,0.809,0.995,0,390
piYxcrMxVPw,1274,0.402,0.287,0.756,0.981,0,156
kAsz-76DTDE,1444,0.112,0.318,0.572,0.700,0,475
Kb1fduj-jdY,1106,0.516,0.284,0.589,0.477,0,193
5YPjcdLbs5g,1021,0.534,0.188,0.935,0.979,0,22
9Rcxr3IEX4E,1748,0.294,0.282,0.572,0.799,0,675
QJzocCGLdHU,1446,0.299,0.629,0.709,0.939,0,339
aMYcLyh9OhU,1427,0.223,0.252,0.946,0.927,0,194
1ReZIMmD_8E,1261,0.706,0.356,0.814,0.677,0,122
XV_FF3WC7kA,1773,0.497,0.419,0.618,0.714,0,558
v0L-WkMO3s4,1458,0.002,0.174,0.091,0.478,0,243
SHBMiL5f_3Q,1771,0.398,0.091,0.988,0.998,0,285
B1MAUxpKaV8,1138,0.498,0.189,0.857,0.941,0,78
uzPI7FcF79U,1534,0.108,0.331,0.438,0.819,0,158
fNcxxBjEOgw,1708,0.537,0.210,0.793,0.970,0,773
ZxQn8HVmXsY,1640,0.068,0.311,0.111,0.457,0,402
4Y5qi1gD2Sw,1705,0.375,0.091,0.888,0.914,0,299
OfMdakd4bHI,1113,0.076,0.000,0.840,0.840,0,128
9tyiDEYiWiA,1723,0.305,0.019,0.987,0.986,0,321
HKjR70GCRPE,1199,0.339,0.179,0.724,1.000,0,146
tt0t_a1EDCE,1168,0.534,0.075,0.994,0.975,0,69
rCb9-U4TArw,1063,0.526,0.034,0.902,0.999,0,83
oITFHwzfw_k,1242,0.641,0.336,0.934,0.672,0,299
9Rcxr3IEX4E,1210,0.316,0.219,0.456,0.650,0,167
C25wkwAMB-w,1311,0.644,0.180,0.791,0.583,0,124
_-Z6wFjXtGQ,1218,0.447,0.450,0.726,0.977,0,117
Ksd1JQFHYWA,1414,0.451,0.190,0.727,0.983,0,409
dMH8L7mqCNI,1111,0.361,0.021,0.758,0.988,0,40
tt0t_a1EDCE,1668,0.000,0.059,0.536,0.944,0,273
9Rcxr3IEX4E,1648,0.005,0.053,0.338,1.000,0,589
N1K2bEZLL_A,1402,0.000,0.027,0.267,0.640,0,145
g1wyIcLPbq0,1353,0.108,0.594,0.240,0.892,0,278
3IOE-Q3UWdA,1258,0.661,0.170,0.796,0.519,0,354
xmqSaQPzL1E,1666,0.466,0.169,0.700,0.902,0,262
b5pRYl_djbs,1301,0.326,0.113,0.628,0.880,0,240
qpoWHELxL-4,1622,0.149,0.148,0.610,0.984,0,391
NEQ7Wpf-EtI,1222,0.127,0.000,0.649,0.980,0,233
eA55_shhKko,1604,0.186,0.221,0.926,0.873,0,345
9QbzS8bZXFE,1523,0.590,0.129,0.995,0.889,0,146
8aMv-ZGD4ic,0979,0.111,0.088,0.391,0.709,0,6
_Ca3gOdOHxU,1285,0.000,0.019,0.609,0.985,0,592
D8Vhxbho1fY,1034,0.144,0.165,0.511,0.791,0,108
VsYPP2I0aUQ,1186,0.664,0.243,0.810,0.921,0,103
2qQs3Y9OJX0,1438,0.468,0.290,0.618,0.692,0,573
053oq2xB3oU,1290,0.329,0.214,0.534,0.838,0,491
IKdBLciu_-A,1704,0.654,0.059,1.000,1.000,0,377
U_WzY2k8IBM,1757,0.646,0.307,0.718,0.597,0,473
_-Z6wFjXtGQ,0999,0.315,0.165,0.553,0.970,0,17
8JSxLhDMGtE,1072,0.267,0.039,0.647,0.976,0,42
mkcDANJjDcM,1711,0.020,0.000,0.450,0.953,0,309
xJmRNZVDDCY,1520,0.161,0.063,0.610,0.846,0,89
8VZEwOCQ8bc,1013,0.347,0.131,0.833,0.971,0,35
T-Fc9ctuNVI,1455,0.070,0.099,0.828,0.990,0,358
ri4P2enZT9o,0958,0.146,0.137,0.453,0.935,0,13
CG98XdYsgrA,1766,0.554,0.209,1.000,1.000,0,260
-ZFgsrolSxo,0964,0.610,0.200,0.704,0.990,0,50
AN07xQokfiE,1287,0.000,0.075,0.953,0.968,0,97
AYebXQ8eUkM,1210,0.055,0.222,0.305,0.877,0,130
HKjR70GCRPE,1778,0.104,0.257,0.326,0.856,0,524
KIy2a-nejxg,1646,0.415,0.155,0.639,0.633,0,356
HVAmkvLrthQ,1635,0.757,0.309,0.994,0.780,0,439
Kb1fduj-jdY,1253,0.882,0.187,0.950,0.419,0,467
xO4ABy2iOQA,1113,0.754,0.302,0.877,0.838,0,212
_Ca3gOdOHxU,1146,0.628,0.102,0.859,0.561,1,379
Db19rWN5BGo,1092,0.000,0.052,0.528,0.995,1,71
